id,SalePrice
1721,164761.4481
1722,126357.2672
1723,158237.3514
1724,201194.2533
1725,237914.5158
1726,189272.7658
1727,152706.2012
1728,176859.6612
1729,171243.4018
1730,153522.6335
1731,120791.5884
1732,122735.7663
1733,111357.1512
1734,122093.782
1735,129417.5964
1736,106663.9459
1737,293293.076
1738,262790.9843
1739,232000.2666
1740,205082.6032
1741,186832.2679
1742,170110.1214
1743,181140.0769
1744,304365.9523
1745,222790.0188
1746,189500.7998
1747,212138.8097
1748,213894.5264
1749,141867.0228
1750,123387.6169
1751,262590.7098
1752,113226.6764
1753,148070.7013
1754,192133.5314
1755,163963.6352
1756,124936.1344
1757,120736.4091
1758,146197.8192
1759,161738.8436
1760,167386.7322
1761,149333.974
1762,177696.4952
1763,186209.4636
1764,114212.2145
1765,165852.8716
1766,192672.7607
1767,230151.7263
1768,136635.7142
1769,174582.7096
1770,155667.7552
1771,125446.679
1772,135322.0512
1773,123744.3946
1774,144523.1427
1775,144371.4934
1776,133965.6007
1777,103217.319
1778,140607.0043
1779,118672.0766
1780,181584.7535
1781,127527.561
1782,84653.16621
1783,141930.2895
1784,107239.0258
1785,124048.3247
1786,139788.9512
1787,169130.4433
1788,59328.47164
1789,100848.9434
1790,76310.96477
1791,181082.187
1792,159192.7382
1793,127219.5446
1794,161082.4632
1795,135796.3163
1796,138298.4063
1797,117492.035
1798,123192.1338
1799,111471.7998
1800,140384.3757
1801,121600.0661
1802,142882.3531
1803,146066.8599
1804,143922.8791
1805,135905.9743
1806,128533.86
1807,144338.3207
1808,129880.9185
1809,122928.5745
1810,136336.0122
1811,91555.10147
1812,96590.3132
1813,122914.5407
1814,89485.67223
1815,54896.29511
1816,97243.78082
1817,105280.0409
1818,138411.4033
1819,123257.1472
1820,51536.12325
1821,117830.0689
1822,151246.7688
1823,44738.21579
1824,133394.3907
1825,142748.2844
1826,107860.9666
1827,100237.8511
1828,136356.4906
1829,128304.0779
1830,141876.5985
1831,142887.1047
1832,77210.0654
1833,141466.099
1834,117463.6216
1835,116889.5558
1836,120832.9713
1837,93092.86172
1838,128017.8469
1839,96718.73016
1840,140453.7844
1841,139982.6726
1842,91645.43312
1843,127495.1091
1844,147110.2635
1845,143847.8008
1846,157444.4054
1847,175355.9395
1848,49561.18384
1849,109805.0348
1850,117183.8111
1851,155796.3006
1852,128861.4206
1853,120904.4929
1854,163229.5079
1855,159570.4918
1856,229557.2657
1857,126594.8251
1858,129994.788
1859,117985.2279
1860,154249.3805
1861,117383.7707
1862,315893.7386
1863,291535.0838
1864,291635.0368
1865,328208.6801
1866,308103.7277
1867,226363.7551
1868,283646.5784
1869,207955.712
1870,225695.4931
1871,253452.7077
1872,179949.7241
1873,242007.0639
1874,154763.7952
1875,195383.5202
1876,200679.5316
1877,210095.7261
1878,209077.7998
1879,130016.5136
1880,128212.6209
1881,244611.3463
1882,244084.8883
1883,184860.8202
1884,201925.0592
1885,233625.203
1886,278956.4562
1887,221595.9339
1888,271448.5629
1889,174062.3917
1890,114164.512
1891,136073.7717
1892,95264.09835
1893,124518.1569
1894,120558.3292
1895,133892.0265
1896,125590.5598
1897,117862.3014
1898,109120.3199
1899,161244.3786
1900,154455.107
1901,167828.0046
1902,155800.3614
1903,221723.8164
1904,144875.2702
1905,200126.0086
1906,147615.8715
1907,213014.6817
1908,106550.6382
1909,135545.8225
1910,119415.1596
1911,226681.0647
1912,330546.5607
1913,143362.2367
1914,54471.60444
1915,276354.9936
1916,66765.15845
1917,244072.0777
1918,142361.1446
1919,187051.3907
1920,160249.1482
1921,341143.1311
1922,294958.7438
1923,251405.8212
1924,216222.5608
1925,197751.2138
1926,337808.0104
1927,135156.0155
1928,159029.6928
1929,129600.7153
1930,140754.5438
1931,142334.3078
1932,140688.8226
1933,179364.0111
1934,177594.4929
1935,171913.5156
1936,189746.5388
1937,186830.6694
1938,172931.8823
1939,247658.7475
1940,195702.7113
1941,170080.331
1942,187839.1993
1943,220984.8974
1944,350803.3495
1945,377366.6878
1946,129533.7122
1947,253161.6139
1948,170723.6309
1949,248518.6307
1950,189293.6566
1951,241153.6656
1952,210406.1283
1953,167857.9805
1954,184953.4977
1955,136483.9799
1956,293122.1339
1957,151509.8315
1958,285560.7866
1959,150279.7497
1960,116511.0046
1961,120902.971
1962,97827.284
1963,106578.9862
1964,103052.8885
1965,140016.665
1966,132567.4359
1967,300091.2674
1968,393142.3095
1969,364946.9647
1970,382260.4703
1971,445967.6873
1972,370534.1616
1973,284167.1369
1974,329648.4539
1975,480726.6458
1976,279904.4343
1977,352368.6138
1978,338204.9651
1979,318239.6436
1980,211287.8124
1981,329365.9433
1982,228221.4024
1983,215032.2749
1984,174581.5014
1985,218597.2724
1986,206107.6054
1987,184922.6284
1988,175233.6551
1989,193921.4725
1990,208182.273
1991,235731.4653
1992,214027.3787
1993,169057.5186
1994,221263.5775
1995,182690.1075
1996,251522.7669
1997,309147.9318
1998,309193.6836
1999,288560.7001
2000,322224.8881
2001,286675.4292
2002,241486.9011
2003,255883.1279
2004,292539.5901
2005,231023.9208
2006,222296.0812
2007,253342.352
2008,214839.331
2009,197116.32
2010,197968.7911
2011,144722.6913
2012,174317.6555
2013,177813.802
2014,184229.4538
2015,209599.4973
2016,191309.234
2017,195201.1435
2018,114881.5933
2019,134782.0299
2020,105189.1681
2021,101809.045
2022,181742.1553
2023,144101.7302
2024,283360.0555
2025,349956.7131
2026,174699.9397
2027,161621.1472
2028,152405.6077
2029,167162.3261
2030,257260.8097
2031,233569.1161
2032,245841.8924
2033,243533.0297
2034,173983.3893
2035,218253.1831
2036,203193.7888
2037,211656.0481
2038,329856.0737
2039,228134.7868
2040,287747.5382
2041,303516.2556
2042,205477.6814
2043,175952.8802
2044,173215.0775
2045,215642.807
2046,146188.0946
2047,143530.6919
2048,137494.6472
2049,144048.5414
2050,174528.8475
2051,103447.7646
2052,122472.6595
2053,149278.7732
2054,93033.67162
2055,159323.2008
2056,159811.66
2057,112112.6435
2058,213789.5092
2059,131481.6544
2060,176065.3727
2061,171512.3669
2062,128069.7682
2063,122267.1584
2064,136556.0184
2065,121802.8581
2066,167523.6177
2067,118347.4936
2068,144169.862
2069,87690.53915
2070,116286.3038
2071,91558.98592
2072,139622.4012
2073,130756.6018
2074,185076.5734
2075,146423.6107
2076,114769.5204
2077,155938.6081
2078,122312.6537
2079,135095.1319
2080,115062.6654
2081,122845.758
2082,121274.2646
2083,149389.0297
2084,105689.705
2085,111042.9073
2086,122071.9835
2087,119865.6699
2088,94244.52894
2089,74378.10629
2090,123596.7651
2091,106784.7856
2092,121040.048
2093,119078.9125
2094,108227.7056
2095,150987.4264
2096,86182.61833
2097,96760.4831
2098,145894.2969
2099,52706.04733
2100,78614.8417
2101,112863.6035
2102,129353.6387
2103,105866.3977
2104,145045.0207
2105,126830.592
2106,64231.84744
2107,184021.7752
2108,117007.2827
2109,109951.9841
2110,125199.5483
2111,142402.1716
2112,138091.7458
2113,123799.9408
2114,124373.2834
2115,165877.9543
2116,114417.9718
2117,148891.3737
2118,133848.5354
2119,113230.515
2120,113501.0185
2121,94571.4283
2122,117825.0537
2123,83187.33134
2124,155786.7556
2125,123276.9622
2126,152520.5067
2127,156389.4007
2128,128593.5182
2129,89395.04663
2130,135889.4986
2131,137885.0865
2132,115684.5067
2133,120048.41
2134,124708.9257
2135,93817.92267
2136,84292.12724
2137,103843.0376
2138,137725.3108
2139,149482.7273
2140,141377.9279
2141,173168.4455
2142,127068.8202
2143,147038.2402
2144,119971.4802
2145,140011.5394
2146,170374.4003
2147,150668.3634
2148,139016.8364
2149,159118.2361
2150,236614.0689
2151,117655.9349
2152,155565.7378
2153,162928.5619
2154,100985.2768
2155,141636.327
2156,253573.0712
2157,228333.8287
2158,242739.488
2159,223384.7483
2160,188623.1142
2161,237128.1826
2162,353951.0872
2163,322062.61
2164,245644.329
2165,209361.4821
2166,160495.2951
2167,216266.2496
2168,191278.6269
2169,196337.4451
2170,215140.7619
2171,162312.974
2172,131749.0342
2173,173694.1127
2174,219639.5101
2175,287588.4002
2176,300797.1706
2177,234028.416
2178,217661.6712
2179,134228.8311
2180,207646.0296
2181,194802.123
2182,224814.0253
2183,194185.277
2184,118195.7792
2185,131501.3109
2186,143462.9907
2187,151690.9934
2188,156010.6851
2189,268443.4208
2190,81321.38443
2191,81471.00855
2192,85563.12376
2193,108500.092
2194,98397.345
2195,103789.8594
2196,107739.7223
2197,114767.3019
2198,156601.7492
2199,183455.8481
2200,151168.3724
2201,145885.5723
2202,219206.1566
2203,134230.8863
2204,175021.4194
2205,116634.3724
2206,139826.0145
2207,223847.519
2208,275097.2532
2209,240621.3816
2210,119994.2323
2211,117163.9759
2212,116150.4972
2213,106690.183
2214,138910.131
2215,99320.55757
2216,144661.5881
2217,59200.50954
2218,68066.51459
2219,62535.45861
2220,59921.7909
2221,277204.4127
2222,258671.6104
2223,286083.8753
2224,213164.6628
2225,120697.2673
2226,178787.5176
2227,196205.6886
2228,261221.0569
2229,257994.7894
2230,153261.7757
2231,209406.6791
2232,179607.2298
2233,188866.2581
2234,247458.38
2235,215858.6223
2236,257010.9477
2237,301701.9586
2238,200139.2617
2239,109126.0856
2240,152479.6068
2241,155949.3689
2242,124325.0106
2243,136382.553
2244,109480.4406
2245,101380.1141
2246,148458.8195
2247,119040.8505
2248,121271.2178
2249,117983.0194
2250,126710.3234
2251,111769.1912
2252,183251.7249
2253,158245.2945
2254,188479.5316
2255,185301.7844
2256,177328.4221
2257,202500.2919
2258,161001.498
2259,172572.6516
2260,156144.2885
2261,196163.6806
2262,214627.2238
2263,373016.118
2264,483760.6605
2265,173010.4422
2266,299912.0142
2267,358715.0203
2268,416193.0713
2269,153477.0175
2270,205720.3878
2271,216369.3578
2272,202474.4852
2273,166160.7638
2274,182949.1959
2275,149458.4618
2276,184863.0628
2277,174019.4103
2278,151316.817
2279,121429.252
2280,119664.7387
2281,164769.2051
2282,185835.3403
2283,108653.6961
2284,109850.1067
2285,138404.2268
2286,122016.5625
2287,359680.0399
2288,283464.5147
2289,362637.3402
2290,419358.5288
2291,334701.0455
2292,430494.0655
2293,438774.6803
2294,381244.835
2295,476546.752
2296,284033.1274
2297,339640.8068
2298,336798.9909
2299,340354.1601
2300,337319.8799
2301,323630.9534
2302,257987.8288
2303,257047.077
2304,256177.4888
2305,206788.8127
2306,200320.1993
2307,209255.6092
2308,235481.5474
2309,284062.822
2310,221744.3467
2311,209196.5953
2312,173373.8337
2313,170510.7176
2314,174950.5293
2315,183443.4109
2316,199862.0975
2317,194581.4356
2318,179273.9157
2319,183756.1975
2320,184955.8572
2321,230799.2826
2322,185427.484
2323,196434.9377
2324,194939.8138
2325,220102.2778
2326,183192.3524
2327,201509.1508
2328,222126.8452
2329,193371.8141
2330,179594.3378
2331,337921.1369
2332,391254.6309
2333,321975.6018
2334,259224.1772
2335,296622.9581
2336,304361.9371
2337,197146.6849
2338,262459.9955
2339,231725.9381
2340,382161.7858
2341,216764.7394
2342,242062.7544
2343,238939.4979
2344,218540.2205
2345,232278.5505
2346,215473.7911
2347,198249.5731
2348,249308.2113
2349,176036.3817
2350,314488.4163
2351,249224.6661
2352,255533.7832
2353,235628.91
2354,138444.527
2355,144691.7282
2356,153375.1988
2357,187066.6527
2358,199780.6879
2359,131003.0848
2360,117694.8925
2361,144782.4901
2362,257673.9164
2363,131415.2155
2364,163109.3723
2365,221231.7678
2366,191200.2123
2367,219088.5008
2368,213803.2232
2369,213463.0877
2370,168870.5431
2371,163607.7886
2372,192359.4583
2373,291024.6159
2374,324095.0597
2375,246566.8839
2376,283760.756
2377,323792.4903
2378,146693.2472
2379,191173.4149
2380,151194.1927
2381,167722.7599
2382,216421.0336
2383,205107.0002
2384,245828.8537
2385,160202.0487
2386,130810.5895
2387,138597.0217
2388,108290.5725
2389,121712.1451
2390,150532.296
2391,145027.4059
2392,113056.6376
2393,170440.1927
2394,136482.8619
2395,212049.0879
2396,144225.193
2397,230779.7847
2398,128611.2991
2399,69362.74156
2400,65978.64712
2401,121581.625
2402,140345.6599
2403,146622.3493
2404,158537.1337
2405,159794.0002
2406,139263.7602
2407,121084.5553
2408,156239.0541
2409,119725.0852
2410,169537.8499
2411,113709.8109
2412,157979.7492
2413,129477.3726
2414,164379.7909
2415,132722.1804
2416,128501.0429
2417,130831.2034
2418,134105.6589
2419,120985.4804
2420,122979.5771
2421,143205.2919
2422,106273.0922
2423,109562.2422
2424,168263.2692
2425,190931.1581
2426,126226.2106
2427,137810.7287
2428,179571.4128
2429,112062.9613
2430,133646.0222
2431,108447.1988
2432,150184.6997
2433,147621.3555
2434,140993.5485
2435,151088.0254
2436,104324.4661
2437,101263.0117
2438,119508.0831
2439,99397.0257
2440,123956.1176
2441,92813.06931
2442,94343.26362
2443,125744.1729
2444,136850.7239
2445,94163.87635
2446,135222.3071
2447,187916.6685
2448,131202.0167
2449,114465.9527
2450,158447.6331
2451,124470.865
2452,192452.2792
2453,93298.30368
2454,118150.6809
2455,123931.9257
2456,131867.033
2457,138622.529
2458,136771.2401
2459,106878.6764
2460,145400.2916
2461,133044.3242
2462,131240.1538
2463,128450.1156
2464,168184.6559
2465,148005.8881
2466,113170.975
2467,134487.6462
2468,89822.68391
2469,84679.50354
2470,193242.0392
2471,220406.8496
2472,168251.4135
2473,109656.7803
2474,76258.56892
2475,207304.0017
2476,113046.5801
2477,128164.8334
2478,156120.3714
2479,104305.0857
2480,148453.9807
2481,121336.3503
2482,126230.3751
2483,109663.7336
2484,122517.926
2485,126276.0252
2486,148204.2715
2487,164847.4959
2488,167711.4189
2489,158917.9687
2490,142782.9472
2491,92202.26576
2492,206895.0207
2493,169652.2987
2494,152480.0121
2495,92775.41468
2496,256031.0744
2497,152406.5075
2498,105961.2957
2499,83196.35155
2500,116295.2956
2501,132485.2654
2502,143708.7408
2503,96374.36991
2504,163904.2308
2505,233656.2274
2506,250040.8039
2507,279105.1556
2508,250521.3079
2509,218914.9847
2510,222157.9614
2511,174046.6274
2512,203544.6969
2513,228765.1728
2514,276216.9935
2515,149928.7548
2516,183526.9995
2517,151392.6886
2518,158498.6702
2519,235388.8945
2520,218467.034
2521,187796.3897
2522,224847.8336
2523,118593.9227
2524,138373.8586
2525,145817.577
2526,141808.807
2527,123177.1333
2528,125290.6632
2529,133458.2242
2530,134718.8054
2531,246743.368
2532,226935.2648
2533,192087.5366
2534,233297.9738
2535,284052.3684
2536,233768.5239
2537,245517.4788
2538,183754.4599
2539,192634.0194
2540,182279.4416
2541,184604.692
2542,162323.3255
2543,117856.2237
2544,117200.5076
2545,141118.1089
2546,120839.5878
2547,141083.1234
2548,151097.2712
2549,154813.438
2550,615650.0952
2551,142270.2082
2552,123869.7375
2553,74991.87711
2554,96228.52754
2555,113108.9223
2556,96346.50758
2557,104538.1217
2558,143860.8359
2559,140221.4875
2560,156907.225
2561,149025.1169
2562,144715.6619
2563,148286.7273
2564,198128.5263
2565,134673.0816
2566,154788.1868
2567,141026.3454
2568,201865.0458
2569,235430.7256
2570,119179.007
2571,192625.1594
2572,146245.9261
2573,229658.0392
2574,324968.3207
2575,134033.205
2576,113345.5467
2577,148952.0503
2578,83149.59257
2579,65566.18473
2580,82728.45269
2581,92568.96592
2582,101039.0951
2583,272951.1409
2584,186233.2809
2585,189164.3816
2586,228545.3878
2587,200913.4571
2588,133215.8291
2589,152199.0139
2590,196384.2469
2591,247445.361
2592,211018.4633
2593,256327.8286
2594,192276.4914
2595,206585.2205
2596,285723.7405
2597,182220.4417
2598,277528.2949
2599,324118.8865
2600,147247.6321
2601,142391.4282
2602,85000.45629
2603,95313.72038
2604,88971.56541
2605,83789.19941
2606,148953.1777
2607,199509.4513
2608,200662.6524
2609,178658.0605
2610,110390.39
2611,126434.2639
2612,167712.9807
2613,129369.8514
2614,120931.5825
2615,153656.3661
2616,149437.5445
2617,175829.3692
2618,192939.7292
2619,199214.2525
2620,181196.377
2621,174529.8877
2622,178025.4213
2623,237564.9903
2624,305799.6605
2625,286680.0733
2626,175150.7642
2627,165259.9619
2628,465139.0105
2629,478134.0384
2630,388516.2608
2631,460710.1969
2632,405830.5887
2633,311127.6559
2634,416440.843
2635,161953.9925
2636,167655.0572
2637,172711.0988
2638,258679.1634
2639,193586.9765
2640,147976.8713
2641,101900.3754
2642,186966.1868
2643,101748.7935
2644,116255.3228
2645,109994.3598
2646,94120.309
2647,103640.7808
2648,139664.0482
2649,159922.6446
2650,130920.4995
2651,139650.1388
2652,394444.0904
2653,264846.4453
2654,262803.5169
2655,390998.763
2656,328902.709
2657,352710.3709
2658,309666.9962
2659,311112.7076
2660,370301.8906
2661,354480.8913
2662,359000.7422
2663,298795.7948
2664,277729.2616
2665,327703.4983
2666,290787.574
2667,173625.1902
2668,177888.2498
2669,184927.1682
2670,273785.0633
2671,187961.6101
2672,198140.3401
2673,197395.1794
2674,192839.8209
2675,168182.227
2676,197633.4364
2677,199247.0114
2678,242057.8515
2679,286624.2172
2680,294120.4359
2681,383330.4537
2682,320635.1087
2683,478895.1358
2684,315365.2111
2685,324379.773
2686,247128.1046
2687,304565.7846
2688,216956.5496
2689,210634.411
2690,380404.1728
2691,189661.3523
2692,141413.0562
2693,203537.9083
2694,141872.4042
2695,192725.4847
2696,184710.9002
2697,181196.7063
2698,196554.3328
2699,171896.6142
2700,155889.4993
2701,155385.7568
2702,114061.8079
2703,130476.3923
2704,140704.1434
2705,111217.4322
2706,109443.9239
2707,122699.6029
2708,130954.391
2709,103848.8113
2710,124726.2074
2711,248268.3304
2712,370459.1327
2713,170906.1329
2714,151895.329
2715,167200.4775
2716,145657.1033
2717,201675.4909
2718,218573.0167
2719,149976.3704
2720,173326.4623
2721,128545.929
2722,160458.7112
2723,142119.6132
2724,123588.9947
2725,127864.6271
2726,148243.0463
2727,175587.8365
2728,191748.1135
2729,146647.3859
2730,148001.0205
2731,130926.9608
2732,138809.022
2733,157621.5874
2734,142619.1579
2735,134050.3097
2736,135142.2907
2737,120578.5633
2738,137535.8877
2739,152803.3593
2740,134228.6963
2741,144378.7518
2742,156582.4141
2743,162316.6709
2744,164641.0424
2745,145400.894
2746,135771.1881
2747,161229.7866
2748,133765.2964
2749,130305.2089
2750,127926.02
2751,135059.9628
2752,200014.1761
2753,145948.3845
2754,197334.6185
2755,135766.4498
2756,97289.42783
2757,72208.62751
2758,84448.66975
2759,170173.1223
2760,113008.9113
2761,140155.4106
2762,142968.9673
2763,180884.9154
2764,155761.6639
2765,276929.1997
2766,130684.7901
2767,88997.11384
2768,129105.3761
2769,131665.0773
2770,140461.5215
2771,105764.9007
2772,107041.2704
2773,157518.1884
2774,142885.0497
2775,114118.242
2776,146058.5886
2777,149833.288
2778,107993.2546
2779,122969.8273
2780,100552.3982
2781,96179.75691
2782,100399.9478
2783,99793.29171
2784,119938.3338
2785,138949.1656
2786,63696.75023
2787,123685.3226
2788,74166.41356
2789,156078.2612
2790,99659.50114
2791,109851.4696
2792,51715.37588
2793,158654.6262
2794,98200.7555
2795,122940.0824
2796,99158.75127
2797,192794.7694
2798,102063.7973
2799,116743.4981
2800,72408.25289
2801,110610.5861
2802,128611.1126
2803,165396.0525
2804,127529.3426
2805,97812.27298
2806,82538.67429
2807,161547.3366
2808,144853.8478
2809,130348.1263
2810,125752.851
2811,159140.2362
2812,159048.5688
2813,158810.3322
2814,159809.5849
2815,93627.2971
2816,236985.6255
2817,161538.4661
2818,130743.909
2819,182502.814
2820,141142.2426
2821,105409.7541
2822,196055.7539
2823,295810.548
2824,156199.5924
2825,145828.4332
2826,133455.6471
2827,134764.9199
2828,213521.5907
2829,233193.6233
2830,223120.3792
2831,179254.7236
2832,242151.8185
2833,290237.1865
2834,219857.7888
2835,226184.1796
2836,191547.8339
2837,169710.2429
2838,151053.1941
2839,169184.6339
2840,202598.8703
2841,204694.1122
2842,234539.3967
2843,152026.8008
2844,172916.8303
2845,127599.9918
2846,207855.0866
2847,210969.5061
2848,223969.567
2849,196341.3802
2850,277313.3924
2851,213554.1759
2852,240318.2308
2853,241739.9808
2854,137497.204
2855,203359.0048
2856,200467.065
2857,191481.6079
2858,209589.5858
2859,108841.3241
2860,118266.7064
2861,127921.2036
2862,190265.2797
2863,130899.2903
2864,239832.7878
2865,143944.912
2866,141490.1607
2867,95524.50781
2868,95355.53878
2869,91187.85721
2870,123863.845
2871,86260.82765
2872,51001.77157
2873,100391.9991
2874,126172.3571
2875,114195.3348
2876,163396.8064
2877,145916.3859
2878,161892.5314
2879,131357.0149
2880,101935.3781
2881,145199.4867
2882,183545.8397
2883,193466.7401
2884,207704.4141
2885,184120.5796
2886,234905.9848
2887,101964.7058
2888,144035.939
2889,58935.12282
2890,77545.08311
2891,138849.4889
2892,41750.25761
2893,72312.57056
2894,53358.82243
2895,320732.9441
2896,269303.1784
2897,205578.4123
2898,154143.0913
2899,211499.8086
2900,159144.5632
2901,214625.5383
2902,187426.137
2903,322430.6513
2904,323888.0444
2905,85984.49961
2906,201368.1659
2907,117354.9482
2908,128776.1061
2909,158213.5566
2910,77417.13527
2911,85065.56343
2912,152242.424
2913,83313.57282
2914,78112.3841
2915,87203.3351
2916,85677.5058
2917,166622.0947
2918,117777.478
2919,230595.8857
