Id,SalePrice
1844,63862.2
1845,63862.2
1846,63862.2
1847,63862.2
1848,75950.0
1849,63862.2
1850,63862.2
1851,65612.2
1852,65612.2
1853,63862.2
1854,63862.2
1855,63862.2
1856,63862.2
1857,63862.2
1858,63862.2
1859,62562.2
1860,64212.2
1861,62562.2
1862,63862.2
1863,63862.2
1864,63862.2
1865,63862.2
1866,63862.2
1867,63862.2
1868,63862.2
1869,63862.2
1870,63862.2
1871,63862.2
1872,63862.2
1873,63862.2
1874,63862.2
1875,63862.2
1876,63862.2
1877,63862.2
1878,63862.2
1879,63862.2
1880,63862.2
1881,63862.2
1882,63862.2
1883,63862.2
1884,63862.2
1885,63862.2
1886,63862.2
1887,63862.2
1888,63862.2
1889,63862.2
1890,64302.2
1891,63862.2
1892,64212.2
1893,63862.2
1894,64212.2
1895,63862.2
1896,65612.2
1897,63862.2
1898,66312.2
1899,66312.2
1900,66312.2
1901,64212.2
1902,63862.2
1903,64212.2
1904,63862.2
1905,63862.2
1906,62562.2
1907,62562.2
1908,66312.2
1909,63862.2
1910,63862.2
1911,63862.2
1912,63862.2
1913,66312.2
1914,66312.2
1915,63862.2
1916,64452.2
1917,63862.2
1918,63862.2
1919,63862.2
1920,66312.2
1921,63862.2
1922,63862.2
1923,63862.2
1924,63862.2
1925,63862.2
1926,63862.2
1927,63862.2
1928,63862.2
1929,66312.2
1930,63862.2
1931,66312.2
1932,66312.2
1933,63862.2
1934,63862.2
1935,63862.2
1936,63862.2
1937,63862.2
1938,63862.2
1939,63862.2
1940,63862.2
1941,63862.2
1942,63862.2
1943,63862.2
1944,63862.2
1945,63862.2
1946,63862.2
1947,63862.2
1948,63862.2
1949,63862.2
1950,63862.2
1951,63862.2
1952,63862.2
1953,63862.2
1954,63862.2
1955,66312.2
1956,64452.2
1957,63862.2
1958,63862.2
1959,64212.2
1960,63862.2
1961,65612.2
1962,66312.2
1963,74850.0
1964,66312.2
1965,62562.2
1966,62562.2
1967,63862.2
1968,63862.2
1969,63862.2
1970,63862.2
1971,63862.2
1972,63862.2
1973,63862.2
1974,63862.2
1975,63862.2
1976,63862.2
1977,63862.2
1978,63862.2
1979,63862.2
1980,63862.2
1981,63862.2
1982,63862.2
1983,63862.2
1984,63862.2
1985,63862.2
1986,63862.2
1987,63862.2
1988,63862.2
1989,63862.2
1990,63862.2
1991,63862.2
1992,63862.2
1993,63862.2
1994,63862.2
1995,63862.2
1996,63862.2
1997,63862.2
1998,63862.2
1999,63862.2
2000,63862.2
2001,64452.2
2002,63862.2
2003,63862.2
2004,63862.2
2005,63862.2
2006,63862.2
2007,63862.2
2008,63862.2
2009,63862.2
2010,63862.2
2011,64212.2
2012,63862.2
2013,63862.2
2014,63862.2
2015,63862.2
2016,63862.2
2017,63862.2
2018,63862.2
2019,66312.2
2020,66312.2
2021,63862.2
2022,63862.2
2023,66312.2
2024,63862.2
2025,63862.2
2026,63862.2
2027,66312.2
2028,66312.2
2029,63862.2
2030,63862.2
2031,63862.2
2032,63862.2
2033,63862.2
2034,66312.2
2035,63862.2
2036,66312.2
2037,66312.2
2038,63862.2
2039,63862.2
2040,63862.2
2041,63862.2
2042,63862.2
2043,63862.2
2044,63862.2
2045,63862.2
2046,64212.2
2047,63862.2
2048,65612.2
2049,64212.2
2050,63862.2
2051,63862.2
2052,63862.2
2053,63862.2
2054,63862.2
2055,63862.2
2056,63862.2
2057,63862.2
2058,63862.2
2059,63862.2
2060,63862.2
2061,63862.2
2062,63862.2
2063,63862.2
2064,66312.2
2065,64212.2
2066,63862.2
2067,63862.2
2068,64212.2
2069,63862.2
2070,66312.2
2071,66312.2
2072,66312.2
2073,63862.2
2074,63862.2
2075,63862.2
2076,66312.2
2077,63862.2
2078,63862.2
2079,66312.2
2080,66312.2
2081,63862.2
2082,64212.2
2083,66312.2
2084,63862.2
2085,63862.2
2086,66312.2
2087,66312.2
2088,63862.2
2089,66312.2
2090,66312.2
2091,76000.0
2092,66312.2
2093,66312.2
2094,64212.2
2095,66312.2
2096,66312.2
2097,76000.0
2098,66312.2
2099,66312.2
2100,64212.2
2101,65612.2
2102,66312.2
2103,66312.2
2104,64302.2
2105,76000.0
2106,65612.2
2107,66312.2
2108,66312.2
2109,66312.2
2110,66312.2
2111,63862.2
2112,66312.2
2113,66312.2
2114,66312.2
2115,66312.2
2116,66312.2
2117,66312.2
2118,66312.2
2119,64212.2
2120,63862.2
2121,63862.2
2122,66312.2
2123,63862.2
2124,66312.2
2125,66312.2
2126,66312.2
2127,66312.2
2128,66312.2
2129,68646.0
2130,66312.2
2131,66312.2
2132,66312.2
2133,66312.2
2134,66312.2
2135,66312.2
2136,76000.0
2137,66312.2
2138,66312.2
2139,63862.2
2140,63862.2
2141,63862.2
2142,63862.2
2143,63862.2
2144,63862.2
2145,63862.2
2146,63862.2
2147,63862.2
2148,64302.2
2149,64302.2
2150,63862.2
2151,63862.2
2152,64212.2
2153,63862.2
2154,76000.0
2155,65612.2
2156,63862.2
2157,63862.2
2158,63862.2
2159,63862.2
2160,63862.2
2161,63862.2
2162,63862.2
2163,63862.2
2164,63862.2
2165,63862.2
2166,64212.2
2167,63862.2
2168,63862.2
2169,63862.2
2170,63862.2
2171,63862.2
2172,66312.2
2173,63862.2
2174,63862.2
2175,63862.2
2176,63862.2
2177,63862.2
2178,63862.2
2179,63862.2
2180,63862.2
2181,63862.2
2182,63862.2
2183,63862.2
2184,63862.2
2185,63862.2
2186,65612.2
2187,63862.2
2188,63862.2
2189,63862.2
2190,75950.0
2191,75950.0
2192,76000.0
2193,76000.0
2194,75950.0
2195,63862.2
2196,63862.2
2197,65612.2
2198,63862.2
2199,64212.2
2200,66312.2
2201,66312.2
2202,66312.2
2203,63862.2
2204,64212.2
2205,66312.2
2206,63862.2
2207,63862.2
2208,63862.2
2209,63862.2
2210,66312.2
2211,66312.2
2212,66312.2
2213,76000.0
2214,63862.2
2215,66312.2
2216,63862.2
2217,63862.2
2218,66312.2
2219,66312.2
2220,68646.0
2221,63862.2
2222,63862.2
2223,63862.2
2224,63862.2
2225,62562.2
2226,63862.2
2227,63862.2
2228,63862.2
2229,63862.2
2230,63862.2
2231,63862.2
2232,63862.2
2233,63862.2
2234,63862.2
2235,63862.2
2236,63862.2
2237,63862.2
2238,63862.2
2239,64212.2
2240,63862.2
2241,63862.2
2242,63862.2
2243,63862.2
2244,63862.2
2245,63862.2
2246,63862.2
2247,76000.0
2248,63862.2
2249,63862.2
2250,63862.2
2251,66312.2
2252,63862.2
2253,63862.2
2254,63862.2
2255,63862.2
2256,63862.2
2257,63862.2
2258,63862.2
2259,63862.2
2260,65612.2
2261,63862.2
2262,63862.2
2263,63862.2
2264,63862.2
2265,64302.2
2266,63862.2
2267,63862.2
2268,63862.2
2269,63862.2
2270,63862.2
2271,63862.2
2272,64452.2
2273,63862.2
2274,63862.2
2275,63862.2
2276,63862.2
2277,63862.2
2278,66312.2
2279,63862.2
2280,63862.2
2281,63862.2
2282,63862.2
2283,66312.2
2284,66312.2
2285,62562.2
2286,65612.2
2287,63862.2
2288,63862.2
2289,63862.2
2290,63862.2
2291,63862.2
2292,63862.2
2293,63862.2
2294,63862.2
2295,63862.2
2296,66312.2
2297,63862.2
2298,63862.2
2299,63862.2
2300,63862.2
2301,63862.2
2302,63862.2
2303,63862.2
2304,63862.2
2305,63862.2
2306,63862.2
2307,63862.2
2308,63862.2
2309,63862.2
2310,63862.2
2311,63862.2
2312,63862.2
2313,63862.2
2314,63862.2
2315,63862.2
2316,63862.2
2317,63862.2
2318,63862.2
2319,63862.2
2320,63862.2
2321,63862.2
2322,63862.2
2323,63862.2
2324,63862.2
2325,63862.2
2326,63862.2
2327,63862.2
2328,63862.2
2329,63862.2
2330,63862.2
2331,63862.2
2332,63862.2
2333,63862.2
2334,63862.2
2335,63862.2
2336,63862.2
2337,63862.2
2338,63862.2
2339,63862.2
2340,63862.2
2341,63862.2
2342,63862.2
2343,63862.2
2344,63862.2
2345,63862.2
2346,63862.2
2347,63862.2
2348,63862.2
2349,63862.2
2350,63862.2
2351,63862.2
2352,63862.2
2353,63862.2
2354,64212.2
2355,64212.2
2356,66312.2
2357,63862.2
2358,63862.2
2359,63862.2
2360,66312.2
2361,66312.2
2362,63862.2
2363,63862.2
2364,63862.2
2365,63862.2
2366,63862.2
2367,63862.2
2368,63862.2
2369,63862.2
2370,66312.2
2371,66312.2
2372,66312.2
2373,65612.2
2374,63862.2
2375,63862.2
2376,63862.2
2377,63862.2
2378,63862.2
2379,63862.2
2380,63862.2
2381,63862.2
2382,63862.2
2383,63862.2
2384,63862.2
2385,63862.2
2386,63862.2
2387,63862.2
2388,62562.2
2389,65612.2
2390,63862.2
2391,66312.2
2392,65612.2
2393,63862.2
2394,63862.2
2395,63862.2
2396,63862.2
2397,63862.2
2398,63862.2
2399,76000.0
2400,76000.0
2401,66312.2
2402,63862.2
2403,64212.2
2404,63862.2
2405,63862.2
2406,63862.2
2407,66312.2
2408,64302.2
2409,63862.2
2410,63862.2
2411,63862.2
2412,63862.2
2413,63862.2
2414,66312.2
2415,63862.2
2416,66312.2
2417,63862.2
2418,66312.2
2419,66312.2
2420,63862.2
2421,63862.2
2422,66312.2
2423,64212.2
2424,63862.2
2425,63862.2
2426,66312.2
2427,76000.0
2428,63862.2
2429,63862.2
2430,63862.2
2431,63862.2
2432,63862.2
2433,63862.2
2434,63862.2
2435,63862.2
2436,63862.2
2437,65612.2
2438,63862.2
2439,66312.2
2440,66312.2
2441,66312.2
2442,66312.2
2443,63862.2
2444,66312.2
2445,66312.2
2446,66312.2
2447,65612.2
2448,66312.2
2449,66312.2
2450,66312.2
2451,66312.2
2452,63862.2
2453,63862.2
2454,63862.2
2455,64212.2
2456,66312.2
2457,66312.2
2458,63862.2
2459,66312.2
2460,66312.2
2461,66312.2
2462,66312.2
2463,66312.2
2464,66312.2
2465,66312.2
2466,66312.2
2467,63862.2
2468,66312.2
2469,66312.2
2470,63862.2
2471,66312.2
2472,66312.2
2473,66312.2
2474,66312.2
2475,63862.2
2476,66312.2
2477,66312.2
2478,66312.2
2479,66312.2
2480,65612.2
2481,63862.2
2482,66312.2
2483,63862.2
2484,66312.2
2485,66312.2
2486,63862.2
2487,63862.2
2488,63862.2
2489,63862.2
2490,63862.2
2491,65612.2
2492,63862.2
2493,65612.2
2494,65612.2
2495,63862.2
2496,63862.2
2497,63862.2
2498,63862.2
2499,63862.2
2500,63862.2
2501,65612.2
2502,63862.2
2503,65612.2
2504,63862.2
2505,63862.2
2506,63862.2
2507,63862.2
2508,63862.2
2509,63862.2
2510,63862.2
2511,63862.2
2512,63862.2
2513,63862.2
2514,63862.2
2515,66312.2
2516,63862.2
2517,66312.2
2518,63862.2
2519,63862.2
2520,63862.2
2521,63862.2
2522,63862.2
2523,63862.2
2524,66312.2
2525,66312.2
2526,66312.2
2527,63862.2
2528,63862.2
2529,66312.2
2530,66312.2
2531,63862.2
2532,63862.2
2533,63862.2
2534,63862.2
2535,63862.2
2536,63862.2
2537,63862.2
2538,63862.2
2539,63862.2
2540,63862.2
2541,63862.2
2542,63862.2
2543,63862.2
2544,64212.2
2545,65612.2
2546,63862.2
2547,65612.2
2548,63862.2
2549,63862.2
2550,63862.2
2551,63862.2
2552,65612.2
2553,75950.0
2554,64212.2
2555,65612.2
2556,65612.2
2557,65612.2
2558,64212.2
2559,65612.2
2560,66312.2
2561,66312.2
2562,66312.2
2563,66312.2
2564,66312.2
2565,63862.2
2566,66312.2
2567,66312.2
2568,63862.2
2569,63862.2
2570,66312.2
2571,63862.2
2572,63862.2
2573,63862.2
2574,63862.2
2575,66312.2
2576,64212.2
2577,75447.1
2578,66312.2
2579,63862.2
2580,64212.2
2581,66312.2
2582,65612.2
2583,63862.2
2584,63862.2
2585,63862.2
2586,63862.2
2587,63862.2
2588,63862.2
2589,63862.2
2590,63862.2
2591,63862.2
2592,63862.2
2593,63862.2
2594,63862.2
2595,63862.2
2596,63862.2
2597,63862.2
2598,63862.2
2599,63862.2
2600,65612.2
2601,63862.2
2602,63862.2
2603,63862.2
2604,76000.0
2605,63862.2
2606,63862.2
2607,63862.2
2608,63862.2
2609,63862.2
2610,76000.0
2611,64212.2
2612,63862.2
2613,63862.2
2614,63862.2
2615,63862.2
2616,63862.2
2617,63862.2
2618,62562.2
2619,63862.2
2620,63862.2
2621,63862.2
2622,63862.2
2623,63862.2
2624,63862.2
2625,63862.2
2626,63862.2
2627,63862.2
2628,63862.2
2629,63862.2
2630,63862.2
2631,63862.2
2632,63862.2
2633,63862.2
2634,63862.2
2635,63862.2
2636,63862.2
2637,63862.2
2638,63862.2
2639,63862.2
2640,63862.2
2641,66312.2
2642,63862.2
2643,66312.2
2644,63862.2
2645,66312.2
2646,66312.2
2647,66312.2
2648,63862.2
2649,63862.2
2650,62562.2
2651,62562.2
2652,63862.2
2653,63862.2
2654,63862.2
2655,63862.2
2656,63862.2
2657,63862.2
2658,63862.2
2659,63862.2
2660,63862.2
2661,63862.2
2662,63862.2
2663,63862.2
2664,63862.2
2665,63862.2
2666,63862.2
2667,63862.2
2668,63862.2
2669,63862.2
2670,63862.2
2671,63862.2
2672,63862.2
2673,63862.2
2674,63862.2
2675,63862.2
2676,63862.2
2677,63862.2
2678,63862.2
2679,63862.2
2680,63862.2
2681,63862.2
2682,63862.2
2683,63862.2
2684,63862.2
2685,63862.2
2686,63862.2
2687,63862.2
2688,63862.2
2689,63862.2
2690,63862.2
2691,63862.2
2692,64212.2
2693,63862.2
2694,64212.2
2695,63862.2
2696,63862.2
2697,63862.2
2698,63862.2
2699,63862.2
2700,63862.2
2701,63862.2
2702,65612.2
2703,62562.2
2704,65612.2
2705,63862.2
2706,63862.2
2707,66312.2
2708,63862.2
2709,64212.2
2710,63862.2
2711,63862.2
2712,63862.2
2713,63862.2
2714,66312.2
2715,66312.2
2716,63862.2
2717,63862.2
2718,63862.2
2719,63862.2
2720,63862.2
2721,63862.2
2722,63862.2
2723,63862.2
2724,63862.2
2725,63862.2
2726,63862.2
2727,63862.2
2728,63862.2
2729,63862.2
2730,63862.2
2731,63862.2
2732,65612.2
2733,63862.2
2734,63862.2
2735,63862.2
2736,63862.2
2737,63862.2
2738,64212.2
2739,63862.2
2740,63862.2
2741,63862.2
2742,63862.2
2743,63862.2
2744,63862.2
2745,63862.2
2746,63862.2
2747,63862.2
2748,66312.2
2749,63862.2
2750,63862.2
2751,63862.2
2752,70046.0
2753,63862.2
2754,63862.2
2755,66312.2
2756,66312.2
2757,66312.2
2758,63862.2
2759,66312.2
2760,66312.2
2761,63862.2
2762,63862.2
2763,63862.2
2764,63862.2
2765,63862.2
2766,66312.2
2767,62562.2
2768,64212.2
2769,63862.2
2770,66312.2
2771,63862.2
2772,64212.2
2773,65612.2
2774,63862.2
2775,66312.2
2776,66312.2
2777,66312.2
2778,66312.2
2779,66312.2
2780,66312.2
2781,66312.2
2782,66312.2
2783,66312.2
2784,65612.2
2785,66312.2
2786,66312.2
2787,66312.2
2788,66312.2
2789,66312.2
2790,76300.0
2791,65612.2
2792,63862.2
2793,66312.2
2794,65612.2
2795,66312.2
2796,66312.2
2797,66312.2
2798,68596.0
2799,66312.2
2800,76000.0
2801,66312.2
2802,63862.2
2803,64212.2
2804,63862.2
2805,63862.2
2806,66312.2
2807,65612.2
2808,63862.2
2809,63862.2
2810,63862.2
2811,63862.2
2812,66312.2
2813,63862.2
2814,63862.2
2815,63862.2
2816,63862.2
2817,63862.2
2818,66312.2
2819,63862.2
2820,63862.2
2821,63862.2
2822,64302.2
2823,65612.2
2824,63862.2
2825,63862.2
2826,63862.2
2827,63862.2
2828,63862.2
2829,63862.2
2830,63862.2
2831,63862.2
2832,63862.2
2833,63862.2
2834,63862.2
2835,63862.2
2836,63862.2
2837,63862.2
2838,63862.2
2839,63862.2
2840,63862.2
2841,63862.2
2842,63862.2
2843,63862.2
2844,66312.2
2845,66312.2
2846,63862.2
2847,63862.2
2848,63862.2
2849,63862.2
2850,63862.2
2851,63862.2
2852,63862.2
2853,63862.2
2854,63862.2
2855,63862.2
2856,63862.2
2857,63862.2
2858,63862.2
2859,63862.2
2860,64212.2
2861,63862.2
2862,63862.2
2863,64212.2
2864,62562.2
2865,63862.2
2866,64212.2
2867,63862.2
2868,65612.2
2869,63862.2
2870,68596.0
2871,64212.2
2872,65612.2
2873,65612.2
2874,66312.2
2875,63862.2
2876,66312.2
2877,66312.2
2878,66312.2
2879,66312.2
2880,66312.2
2881,66312.2
2882,63862.2
2883,66312.2
2884,64302.2
2885,63862.2
2886,63862.2
2887,66312.2
2888,65612.2
2889,76000.0
2890,66312.2
2891,66312.2
2892,75950.0
2893,64212.2
2894,74850.0
2895,63862.2
2896,63862.2
2897,63862.2
2898,64452.2
2899,63862.2
2900,63862.2
2901,63862.2
2902,63862.2
2903,63862.2
2904,63862.2
2905,63862.2
2906,63862.2
2907,63862.2
2908,63862.2
2909,64452.2
2910,76000.0
2911,63862.2
2912,63862.2
2913,63862.2
2914,76000.0
2915,76000.0
2916,63862.2
2917,66312.2
2918,64212.2
2919,63862.2
